Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1147,CA-2018-112452,04/04/18,04/04/18,Same Day,NC-18340,Nat Carroll,Consumer,Lansing,Michigan,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2,0.1,107.346
1255,CA-2020-144638,10/03/20,14/03/20,Standard Class,MH-18115,Mick Hernandez,Home Office,Chester,Pennsylvania,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,0.4,-8.379
1341,CA-2020-113481,02/01/20,04/01/20,First Class,AS-10045,Aaron Smayling,Corporate,Jacksonville,North Carolina,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828
1365,US-2020-155425,10/11/20,11/11/20,First Class,AB-10600,Ann Blume,Corporate,Tucson,Arizona,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,0.7,-63.996
2212,CA-2019-162313,27/11/19,30/11/19,First Class,VB-21745,Victoria Brennan,Corporate,Lincoln Park,Michigan,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408
2683,CA-2020-127026,21/01/20,27/01/20,Standard Class,MH-18115,Mick Hernandez,Home Office,Jackson,Michigan,Central,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,3,0.1,152.0883
2839,CA-2019-147368,09/06/19,12/06/19,First Class,TC-21295,Toby Carlisle,Consumer,Tallahassee,Florida,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828
3012,CA-2020-134845,17/04/20,23/04/20,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,West,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.985,5,0.7,-3399.98
3097,CA-2018-114468,23/08/18,23/08/18,Same Day,TD-20995,Tamara Dahlen,Consumer,Bolingbrook,Illinois,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,5.768,2,0.8,-13.5548
3691,US-2018-131359,30/10/18,02/11/18,Second Class,FA-14230,Frank Atkinson,Corporate,Denver,Colorado,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,59.994,2,0.7,-45.9954
3741,CA-2019-133340,09/12/19,13/12/19,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,1,0.1,23.3954
3831,CA-2020-141733,07/05/20,11/05/20,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444,2,0.1,18.4604
4672,CA-2019-133550,31/07/19,06/08/19,Standard Class,KL-16645,Ken Lonsdale,Consumer,Detroit,Michigan,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,0.1,72.358
4870,CA-2020-131366,24/11/20,29/11/20,Standard Class,SC-20440,Shaun Chance,Corporate,Lancaster,Pennsylvania,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,2,0.4,-14.998
5248,US-2018-168914,21/05/18,27/05/18,Standard Class,JE-15745,Joel Eaton,Consumer,Frankfort,Illinois,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,8,0.8,-52.9584
5719,CA-2018-124107,09/10/18,12/10/18,Second Class,BM-11650,Brian Moss,Corporate,Ann Arbor,Michigan,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403,3,0.1,5.2272
5759,CA-2018-149300,22/11/18,23/11/18,First Class,BH-11710,Brosina Hoffman,Consumer,Hialeah,Florida,South,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,32.985,3,0.5,-1.9791
6801,CA-2019-109827,25/12/19,01/01/20,Standard Class,LW-16825,Laurel Workman,Corporate,Phoenix,Arizona,West,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,269.97,2,0.7,-386.957
6985,CA-2019-116526,01/09/19,05/09/19,Standard Class,JA-15970,Joseph Airdo,Consumer,Detroit,Michigan,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4,0.1,71.162
7282,CA-2020-159282,16/10/20,21/10/20,Standard Class,GH-14410,Gary Hansen,Home Office,Yuma,Arizona,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,5,0.7,-479.988
7293,CA-2020-109183,04/12/20,09/12/20,Standard Class,LR-16915,Lena Radford,Consumer,Nashville,Tennessee,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649,2,0.5,-272.58
7332,CA-2020-115119,26/10/20,30/10/20,Standard Class,SC-20440,Shaun Chance,Corporate,Lancaster,Pennsylvania,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,1,0.4,-13.3341
7625,CA-2018-136805,23/05/18,27/05/18,Second Class,NM-18445,Nathan Mautz,Home Office,Detroit,Michigan,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5,5,0.1,245.7
7642,US-2019-157490,06/10/19,07/10/19,First Class,LB-16795,Laurel Beltran,Home Office,Pueblo,Colorado,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28
7683,CA-2018-120782,28/04/18,01/05/18,First Class,SD-20485,Shirley Daniels,Home Office,Midland,Michigan,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496
8247,CA-2018-129217,10/05/18,10/05/18,Same Day,DP-13390,Dennis Pardue,Home Office,Aurora,Illinois,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,0.8,-191.619
8283,CA-2018-154284,21/12/18,26/12/18,Second Class,SZ-20035,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,0.3,137.264
8812,US-2019-140172,08/03/19,13/03/19,Standard Class,SP-20650,Stephanie Phelps,Corporate,Jackson,Michigan,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,3,0.1,48.3336
8943,CA-2019-159023,03/11/19,05/11/19,First Class,NW-18400,Natalie Webber,Consumer,Portland,Oregon,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,3,0.7,-251.9874
8958,CA-2020-105620,25/12/20,28/12/20,First Class,JH-15430,Jennifer Halladay,Consumer,Hialeah,Florida,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120,2,0.5,-7.2
9264,CA-2018-124499,09/10/18,13/10/18,Standard Class,FM-14380,Fred McMath,Consumer,Detroit,Michigan,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982
9315,CA-2018-111948,11/11/18,11/11/18,Same Day,AG-10495,Andrew Gjertsen,Corporate,Detroit,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,0.1,46.7908
9456,CA-2019-140977,16/06/19,19/06/19,Second Class,JL-15175,James Lanier,Home Office,Chattanooga,Tennessee,South,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475,1,0.5,-1.8295
58,CA-2019-111682,17/06/19,18/06/19,First Class,TB-21055,Ted Butterfield,Consumer,Troy,New York,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.098
413,CA-2020-117457,08/12/20,12/12/20,Standard Class,KH-16510,Keith Herrera,Consumer,San Francisco,California,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548
458,US-2019-157945,26/09/19,01/10/19,Standard Class,NF-18385,Natalie Fritzler,Consumer,Decatur,Illinois,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146
468,US-2018-101399,17/01/18,24/01/18,Standard Class,JS-15940,Joni Sundaresam,Home Office,Park Ridge,Illinois,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614
486,CA-2020-140963,10/06/20,13/06/20,First Class,MT-18070,Michelle Tran,Home Office,Los Angeles,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245
658,US-2019-156097,19/09/19,19/09/19,Same Day,EH-14125,Eugene Hildebrand,Home Office,Aurora,Illinois,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098
731,US-2019-150861,03/12/19,06/12/19,First Class,EG-13900,Emily Grady,Consumer,Oceanside,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,0.1,102.4998
1046,CA-2020-152702,12/10/20,16/10/20,Standard Class,SN-20710,Steve Nguyen,Home Office,Rockford,Illinois,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.604,14,0.3,-18.186
1115,CA-2020-140585,18/12/20,23/12/20,Second Class,RA-19915,Russell Applegate,Consumer,Encinitas,California,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882
1370,US-2018-103471,24/12/18,28/12/18,Standard Class,JR-15670,Jim Radford,Consumer,Colorado Springs,Colorado,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.7,-786.744
1382,US-2019-100566,03/09/19,09/09/19,Standard Class,JK-16120,Julie Kriz,Home Office,Aurora,Illinois,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,0.6,-90.2484
1535,CA-2020-124086,10/02/20,14/02/20,Standard Class,MP-18175,Mike Pelletier,Home Office,Laguna Niguel,California,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.15,16.7986
1595,CA-2018-118423,24/03/18,27/03/18,First Class,DP-13390,Dennis Pardue,Home Office,Peoria,Illinois,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.058,3,0.3,-35.9058
1715,CA-2020-104003,07/10/20,13/10/20,Standard Class,DC-13285,Debra Catini,Consumer,San Francisco,California,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.15,-14.4784
1761,CA-2018-130785,05/09/18,09/09/18,Standard Class,AG-10900,Arthur Gainer,Consumer,San Diego,California,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
1763,CA-2018-130785,05/09/18,09/09/18,Standard Class,AG-10900,Arthur Gainer,Consumer,San Diego,California,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,-20.6964
1921,US-2020-111423,17/08/20,19/08/20,First Class,EH-13765,Edward Hooks,Corporate,Watertown,New York,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,97.6524
2116,CA-2018-164882,31/10/18,31/10/18,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392
2146,US-2019-152051,25/06/19,29/06/19,Standard Class,TS-21160,Theresa Swint,Corporate,York,Pennsylvania,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882
2226,CA-2019-106383,19/03/19,21/03/19,Second Class,BT-11440,Bobby Trafton,Consumer,Littleton,Colorado,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018
2354,CA-2018-111514,31/08/18,02/09/18,First Class,SC-20260,Scott Cohen,Corporate,San Francisco,California,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7,0.15,200.9546
2372,CA-2019-159940,07/07/19,11/07/19,Second Class,BF-11020,Barry Französisch,Corporate,Aurora,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.288,8,0.6,-27.1296
2375,CA-2019-159940,07/07/19,11/07/19,Second Class,BF-11020,Barry Französisch,Corporate,Aurora,Illinois,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.372,2,0.3,-14.4784
2547,CA-2020-108070,16/04/20,20/04/20,Standard Class,JE-15745,Joel Eaton,Consumer,San Jose,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,102.833,1,0.15,-6.049
2591,US-2019-115455,08/09/19,14/09/19,Standard Class,SE-20110,Sanjit Engle,Consumer,Wheeling,Illinois,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,2,0.6,-7.7748
2651,US-2019-146794,26/09/19,01/10/19,Standard Class,SH-19975,Sally Hughsby,Corporate,Hesperia,California,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,424.9575,5,0.15,19.998
2778,CA-2018-138534,17/07/18,19/07/18,Second Class,JM-15535,Jessica Myrick,Consumer,Bakersfield,California,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,-13.7976
2845,US-2019-162852,27/12/19,31/12/19,Standard Class,BG-11695,Brooke Gillingham,Corporate,Woodstock,Illinois,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488,8,0.3,-12.0784
2905,CA-2019-153577,27/06/19,01/07/19,Standard Class,KH-16330,Katharine Harms,Corporate,Highland Park,Illinois,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,3,0.3,-7.7094
2957,CA-2020-123638,27/06/20,04/07/20,Standard Class,MA-17995,Michelle Arnett,Home Office,Watertown,New York,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.646,3,0.1,31.941
3075,CA-2018-126137,03/10/18,08/10/18,Standard Class,BS-11755,Bruce Stewart,Consumer,Los Angeles,California,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666,2,0.15,18.4548
3176,US-2020-132059,23/09/20,29/09/20,Standard Class,AP-10915,Arthur Prichep,Consumer,Fort Collins,Colorado,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2,0.7,-240.784
3315,CA-2020-169978,24/12/20,28/12/20,Standard Class,HG-15025,Hunter Glantz,Consumer,Oceanside,New York,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,271.764,2,0.1,48.3136
3375,CA-2018-161718,04/12/18,10/12/18,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,364.41,5,0.1,8.098
3377,CA-2018-161718,04/12/18,10/12/18,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764,2,0.1,68.3332
3403,CA-2018-129700,04/05/18,05/05/18,First Class,LA-16780,Laura Armstrong,Corporate,Tinley Park,Illinois,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,22.288,7,0.6,-8.9152
3489,CA-2018-157322,02/07/18,06/07/18,Standard Class,RH-19600,Rob Haberlin,Consumer,Carol Stream,Illinois,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346
3490,CA-2018-157322,02/07/18,06/07/18,Standard Class,RH-19600,Rob Haberlin,Consumer,Carol Stream,Illinois,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116,6,0.3,-92.7996
3865,CA-2018-157133,28/11/18,03/12/18,Standard Class,LC-16885,Lena Creighton,Consumer,Champaign,Illinois,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,5,0.6,-182.352
3986,CA-2019-108735,17/04/19,21/04/19,Standard Class,JM-15535,Jessica Myrick,Consumer,Lakewood,California,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352
4024,CA-2020-130764,27/10/20,28/10/20,First Class,JO-15145,Jack O'Briant,Corporate,San Francisco,California,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549
4218,CA-2020-149881,01/04/20,03/04/20,First Class,NC-18535,Nick Crebassa,Corporate,San Francisco,California,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,0.15,85.176
4257,CA-2020-163160,13/10/20,16/10/20,First Class,TS-21610,Troy Staebel,Consumer,Freeport,Illinois,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094
4347,CA-2019-120355,18/09/19,25/09/19,Standard Class,MM-17260,Magdelene Morse,Consumer,New Rochelle,New York,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396
4359,CA-2020-162565,11/12/20,11/12/20,Same Day,RR-19315,Ralph Ritter,Consumer,Aurora,Illinois,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,0.6,-66.062
4360,CA-2020-162565,11/12/20,11/12/20,Same Day,RR-19315,Ralph Ritter,Consumer,Aurora,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704
4384,US-2018-122784,20/07/18,27/07/18,Standard Class,RA-19915,Russell Applegate,Consumer,Highland Park,Illinois,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944,4,0.3,-126.4816
4386,US-2018-122784,20/07/18,27/07/18,Standard Class,RA-19915,Russell Applegate,Consumer,Highland Park,Illinois,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5,0.3,-52.196
4454,CA-2019-147137,04/07/19,06/07/19,First Class,AA-10645,Anna Andreadi,Consumer,San Francisco,California,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735
4496,CA-2020-112753,18/06/20,23/06/20,Standard Class,CC-12670,Craig Carreira,Consumer,Los Angeles,California,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5937
4634,CA-2018-130456,21/08/18,26/08/18,Standard Class,DS-13180,David Smith,Corporate,San Francisco,California,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586.398,6,0.15,34.494
4786,CA-2018-104346,11/12/18,16/12/18,Standard Class,IM-15070,Irene Maddox,Consumer,Colorado Springs,Colorado,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,4,0.7,-143.7904
5012,US-2020-139647,11/05/20,13/05/20,First Class,TS-21370,Todd Sumrall,Corporate,Phoenix,Arizona,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,209.979,7,0.7,-356.9643
5080,US-2020-133312,25/11/20,29/11/20,Standard Class,BD-11500,Bradley Drucker,Consumer,San Francisco,California,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.6058
5255,CA-2018-125185,05/03/18,07/03/18,Second Class,AH-10195,Alan Haines,Corporate,Bethlehem,Pennsylvania,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098
5288,CA-2020-105991,05/05/20,06/05/20,First Class,LH-17020,Lisa Hazard,Consumer,Louisville,Colorado,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.991,3,0.7,-152.9847
5400,CA-2019-117681,09/04/19,14/04/19,Standard Class,HF-14995,Herbert Flentye,Consumer,Los Angeles,California,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549
5428,US-2019-108497,14/06/19,14/06/19,Same Day,MH-17290,Marc Harrigan,Home Office,Los Angeles,California,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245
5474,CA-2020-116946,19/12/20,23/12/20,Standard Class,TS-21505,Tony Sayre,Consumer,Parker,Colorado,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324
5652,CA-2020-142342,17/07/20,19/07/20,Second Class,AJ-10795,Anthony Johnson,Corporate,Apple Valley,California,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.735
5764,CA-2018-162047,03/11/18,05/11/18,First Class,FH-14365,Fred Hopkins,Corporate,Long Beach,New York,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274
